s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa,Pa,Pa,Pa,Pa,Pa,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS,ZONE_1,ZONE_2,ZONE_3,ZONE_4,ZONE_5,ZONE_6,ZONE_7
 3.1374197E+001, 7.9727695E+002,-1.8440071E+002, 1.1860572E+000,-6.5520966E+001,-5.2522916E-002, 2.1971368E+002, 0.0000000E+000, 7.6597142E+002, 7.6820249E+002, 3.4279294E+001, 1.7399719E-002, 0.0000000E+000, 2.8000993E+003,-3.0244481E+000,-3.0192270E+000,-2.9731431E+000,-2.9458941E+000,-3.0137495E+000,-2.9867248E+000
 3.1470644E+001, 7.9971243E+002,-1.8540946E+002, 1.1873983E+000,-6.5878077E+001,-5.2753256E-002, 2.2008716E+002, 0.0000000E+000, 7.6663332E+002, 7.6964670E+002, 3.4279294E+001, 1.7449632E-002, 0.0000000E+000, 2.8170835E+003,-3.0247187E+000,-3.0194022E+000,-2.9731049E+000,-2.9458278E+000,-3.0138073E+000,-2.9866002E+000
 3.1567091E+001, 8.0178440E+002,-1.8570009E+002, 1.1886983E+000,-6.6238630E+001,-5.3021332E-002, 2.2063520E+002, 0.0000000E+000, 7.6817586E+002, 7.7161655E+002, 3.4279294E+001, 1.7509528E-002, 0.0000000E+000, 2.8341054E+003,-3.0249105E+000,-3.0195369E+000,-2.9730568E+000,-2.9458941E+000,-3.0138297E+000,-2.9864636E+000
 3.1663536E+001, 8.0380631E+002,-1.8433700E+002, 1.1901220E+000,-6.6599265E+001,-5.3255778E-002, 2.2156054E+002, 0.0000000E+000, 7.7020598E+002, 7.7556744E+002, 3.4279294E+001, 1.7559441E-002, 0.0000000E+000, 2.8511747E+003,-3.0250204E+000,-3.0196331E+000,-2.9730054E+000,-2.9460771E+000,-3.0138207E+000,-2.9863342E+000
 3.1759983E+001, 8.0557622E+002,-1.8386089E+002, 1.1914206E+000,-6.6944843E+001,-5.3474289E-002, 2.2260218E+002, 0.0000000E+000, 7.7447894E+002, 7.7851061E+002, 3.4279294E+001, 1.7609354E-002, 0.0000000E+000, 2.8683408E+003,-3.0250522E+000,-3.0196969E+000,-2.9729592E+000,-2.9463249E+000,-3.0137938E+000,-2.9862316E+000
 3.1856428E+001, 8.0737627E+002,-1.8658203E+002, 1.1922879E+000,-6.7280659E+001,-5.3696724E-002, 2.2281269E+002, 0.0000000E+000, 7.7718743E+002, 7.7746486E+002, 3.4279294E+001, 1.7669250E-002, 0.0000000E+000, 2.8855708E+003,-3.0250122E+000,-3.0197405E+000,-2.9729265E+000,-2.9465847E+000,-3.0137613E+000,-2.9861700E+000
 3.1952875E+001, 8.0978636E+002,-1.8501585E+002, 1.1933344E+000,-6.7617729E+001,-5.3859955E-002, 2.2335324E+002, 0.0000000E+000, 7.7548270E+002, 7.8164550E+002, 3.4279294E+001, 1.7719163E-002, 0.0000000E+000, 2.9027683E+003,-3.0249039E+000,-3.0198033E+000,-2.9729128E+000,-2.9468305E+000,-3.0137250E+000,-2.9861535E+000
 3.2049320E+001, 8.1612576E+002,-1.8523489E+002, 1.1949603E+000,-6.7967252E+001,-5.4023665E-002, 2.2523791E+002, 0.0000000E+000, 7.8057585E+002, 7.8930246E+002, 3.4279294E+001, 1.7779059E-002, 0.0000000E+000, 2.9200806E+003,-3.0247302E+000,-3.0198841E+000,-2.9729207E+000,-2.9470369E+000,-3.0136863E+000,-2.9861801E+000
 3.2145767E+001, 8.2068943E+002,-1.9213753E+002, 1.1952609E+000,-6.8344170E+001,-5.4130943E-002, 2.2584602E+002, 0.0000000E+000, 7.8860467E+002, 7.8719488E+002, 3.4279294E+001, 1.7828972E-002, 0.0000000E+000, 2.9375694E+003,-3.0245021E+000,-3.0198919E+000,-2.9729539E+000,-2.9471687E+000,-3.0136582E+000,-2.9862454E+000
 3.2242214E+001, 8.2431417E+002,-1.9117745E+002, 1.1961429E+000,-6.8743006E+001,-5.4206242E-002, 2.2609477E+002, 0.0000000E+000, 7.8478092E+002, 7.9163042E+002, 3.4279294E+001, 1.7878885E-002, 0.0000000E+000, 2.9549747E+003,-3.0242315E+000,-3.0198506E+000,-2.9730114E+000,-2.9472655E+000,-3.0136373E+000,-2.9863376E+000
 3.2338661E+001, 8.2697657E+002,-2.0119117E+002, 1.1964094E+000,-6.9179940E+001,-5.4275863E-002, 2.2533687E+002, 0.0000000E+000, 7.9053023E+002, 7.8308447E+002, 3.4279294E+001, 1.7938781E-002, 0.0000000E+000, 2.9725025E+003,-3.0239270E+000,-3.0198024E+000,-2.9730876E+000,-2.9473909E+000,-3.0136128E+000,-2.9864437E+000
 3.2435104E+001, 8.2950800E+002,-1.9895602E+002, 1.1980124E+000,-6.9623990E+001,-5.4280175E-002, 2.2461013E+002, 0.0000000E+000, 7.7966986E+002, 7.8668186E+002, 3.4279294E+001, 1.7988694E-002, 0.0000000E+000, 2.9897927E+003,-3.0236091E+000,-3.0197497E+000,-2.9731801E+000,-2.9475944E+000,-3.0135882E+000,-2.9865602E+000
 3.2531551E+001, 8.3152586E+002,-1.9922157E+002, 1.1991751E+000,-7.0115982E+001,-5.4250732E-002, 2.2558455E+002, 0.0000000E+000, 7.8556420E+002, 7.8891778E+002, 3.4279294E+001, 1.8038607E-002, 0.0000000E+000, 3.0072057E+003,-3.0232927E+000,-3.0196796E+000,-2.9732851E+000,-2.9479056E+000,-3.0135646E+000,-2.9866843E+000
 3.2627998E+001, 8.3397929E+002,-2.0243163E+002, 1.2002803E+000,-7.0628396E+001,-5.4230464E-002, 2.2547621E+002, 0.0000000E+000, 7.8718993E+002, 7.8754152E+002, 3.4279294E+001, 1.8098503E-002, 0.0000000E+000, 3.0246486E+003,-3.0230071E+000,-3.0195219E+000,-2.9734042E+000,-2.9482689E+000,-3.0135708E+000,-2.9868227E+000
 3.2724445E+001, 8.3658473E+002,-1.9888063E+002, 1.2018747E+000,-7.1148007E+001,-5.4200962E-002, 2.2624382E+002, 0.0000000E+000, 7.8531380E+002, 7.9394759E+002, 3.4279294E+001, 1.8148416E-002, 0.0000000E+000, 3.0420455E+003,-3.0227738E+000,-3.0193352E+000,-2.9735344E+000,-2.9486858E+000,-3.0136094E+000,-2.9869683E+000
 3.2820892E+001, 8.3825603E+002,-2.0155169E+002, 1.2031688E+000,-7.1686754E+001,-5.4236670E-002, 2.2696675E+002, 0.0000000E+000, 7.9306876E+002, 7.9313327E+002, 3.4279294E+001, 1.8198329E-002, 0.0000000E+000, 3.0596062E+003,-3.0226090E+000,-3.0191644E+000,-2.9736723E+000,-2.9491135E+000,-3.0136861E+000,-2.9871159E+000
 3.2917336E+001, 8.3986754E+002,-2.0658219E+002, 1.2045422E+000,-7.2234339E+001,-5.4371415E-002, 2.2584340E+002, 0.0000000E+000, 7.9085838E+002, 7.8804458E+002, 3.4279294E+001, 1.8258225E-002, 0.0000000E+000, 3.0771162E+003,-3.0225299E+000,-3.0190394E+000,-2.9738144E+000,-2.9495274E+000,-3.0138083E+000,-2.9872605E+000
 3.3013783E+001, 8.4069621E+002,-2.0927980E+002, 1.2062254E+000,-7.2773638E+001,-5.4526651E-002, 2.2456880E+002, 0.0000000E+000, 7.8529198E+002, 7.8436327E+002, 3.4279294E+001, 1.8308138E-002, 0.0000000E+000, 3.0945035E+003,-3.0225346E+000,-3.0190065E+000,-2.9739520E+000,-2.9499744E+000,-3.0139550E+000,-2.9873864E+000
 3.3110229E+001, 8.4035698E+002,-2.0962661E+002, 1.2082338E+000,-7.3302277E+001,-5.4705805E-002, 2.2383897E+002, 0.0000000E+000, 7.8190657E+002, 7.8242059E+002, 3.4279294E+001, 1.8358051E-002, 0.0000000E+000, 3.1118158E+003,-3.0226136E+000,-3.0190658E+000,-2.9740800E+000,-2.9504533E+000,-3.0141137E+000,-2.9874868E+000
 3.3206676E+001, 8.3962832E+002,-2.1048082E+002, 1.2100156E+000,-7.3829454E+001,-5.4920888E-002, 2.2317970E+002, 0.0000000E+000, 7.8015852E+002, 7.7965284E+002, 3.4279294E+001, 1.8417947E-002, 0.0000000E+000, 3.1290899E+003,-3.0227590E+000,-3.0191917E+000,-2.9741962E+000,-2.9509380E+000,-3.0142853E+000,-2.9875625E+000
 3.3303123E+001, 8.3919723E+002,-2.1171565E+002, 1.2121528E+000,-7.4346943E+001,-5.5115866E-002, 2.2233658E+002, 0.0000000E+000, 7.7722447E+002, 7.7662825E+002, 3.4279294E+001, 1.8467860E-002, 0.0000000E+000, 3.1463000E+003,-3.0229580E+000,-3.0193755E+000,-2.9742988E+000,-2.9514100E+000,-3.0144702E+000,-2.9876161E+000
 3.3399567E+001, 8.3900008E+002,-2.0986141E+002, 1.2146336E+000,-7.4853330E+001,-5.5352336E-002, 2.2215150E+002, 0.0000000E+000, 7.7419822E+002, 7.7759612E+002, 3.4279294E+001, 1.8527756E-002, 0.0000000E+000, 3.1634451E+003,-3.0231903E+000,-3.0196212E+000,-2.9743880E+000,-2.9518577E+000,-3.0146641E+000,-2.9876499E+000
 3.3486286E+001, 8.5257691E+002,-2.0958632E+002, 1.2185851E+000,-7.5329882E+001,-5.5540192E-002, 2.2500479E+002, 0.0000000E+000, 7.7581210E+002, 7.9382854E+002, 3.4279294E+001, 1.8567686E-002, 0.0000000E+000, 3.1788925E+003,-3.0234124E+000,-3.0198693E+000,-2.9744589E+000,-2.9522153E+000,-3.0148482E+000,-2.9876679E+000
 3.3573006E+001, 8.4787547E+002,-2.1336908E+002, 1.2170826E+000,-7.5822985E+001,-5.5771528E-002, 2.2591337E+002, 0.0000000E+000, 7.9455327E+002, 7.8575808E+002, 3.4279294E+001, 1.8617599E-002, 0.0000000E+000, 3.1947066E+003,-3.0236356E+000,-3.0200220E+000,-2.9745131E+000,-2.9524293E+000,-3.0150560E+000,-2.9876771E+000
 3.3659725E+001, 8.4777179E+002,-2.1765912E+002, 1.2189892E+000,-7.6300763E+001,-5.5994889E-002, 2.2322625E+002, 0.0000000E+000, 7.8211853E+002, 7.7820115E+002, 3.4279294E+001, 1.8667512E-002, 0.0000000E+000, 3.2102793E+003,-3.0238493E+000,-3.0201081E+000,-2.9745575E+000,-2.9525489E+000,-3.0152799E+000,-2.9876852E+000
 3.3746445E+001, 8.4687178E+002,-2.1571568E+002, 1.2203042E+000,-7.6784693E+001,-5.6202393E-002, 2.2241163E+002, 0.0000000E+000, 7.7536000E+002, 7.7794714E+002, 3.4279294E+001, 1.8717426E-002, 0.0000000E+000, 3.2257208E+003,-3.0240211E+000,-3.0202615E+000,-2.9745909E+000,-2.9527075E+000,-3.0154725E+000,-2.9876795E+000
 3.3833164E+001, 8.4572154E+002,-2.1243526E+002, 1.2218783E+000,-7.7280910E+001,-5.6385727E-002, 2.2288043E+002, 0.0000000E+000, 7.7616329E+002, 7.8005129E+002, 3.4279294E+001, 1.8767339E-002, 0.0000000E+000, 3.2411797E+003,-3.0241394E+000,-3.0204207E+000,-2.9746211E+000,-2.9528958E+000,-3.0156370E+000,-2.9876706E+000
 3.3919884E+001, 8.4496854E+002,-2.0955598E+002, 1.2231457E+000,-7.7802669E+001,-5.6511714E-002, 2.2355162E+002, 0.0000000E+000, 7.7849196E+002, 7.8232814E+002, 3.4279294E+001, 1.8807269E-002, 0.0000000E+000, 3.2566860E+003,-3.0242068E+000,-3.0205457E+000,-2.9746572E+000,-2.9530786E+000,-3.0157915E+000,-2.9876733E+000
 3.4006603E+001, 8.4431216E+002,-2.0919201E+002, 1.2240887E+000,-7.8344972E+001,-5.6641730E-002, 2.2375449E+002, 0.0000000E+000, 7.8076308E+002, 7.8169711E+002, 3.4279294E+001, 1.8857182E-002, 0.0000000E+000, 3.2722384E+003,-3.0242251E+000,-3.0206338E+000,-2.9747011E+000,-2.9532519E+000,-3.0159385E+000,-2.9876913E+000
 3.4093323E+001, 8.4454677E+002,-2.0789670E+002, 1.2249521E+000,-7.8891530E+001,-5.6754615E-002, 2.2386138E+002, 0.0000000E+000, 7.7969873E+002, 7.8278812E+002, 3.4279294E+001, 1.8907095E-002, 0.0000000E+000, 3.2877730E+003,-3.0241959E+000,-3.0207025E+000,-2.9747509E+000,-2.9534210E+000,-3.0160714E+000,-2.9877236E+000
 3.4180042E+001, 8.4585367E+002,-2.0545162E+002, 1.2260611E+000,-7.9448825E+001,-5.6863039E-002, 2.2474638E+002, 0.0000000E+000, 7.8117819E+002, 7.8686881E+002, 3.4279294E+001, 1.8957009E-002, 0.0000000E+000, 3.3033396E+003,-3.0241229E+000,-3.0207831E+000,-2.9748025E+000,-2.9535794E+000,-3.0161841E+000,-2.9877672E+000
 3.4266762E+001, 8.4802634E+002,-2.0460157E+002, 1.2271169E+000,-8.0022096E+001,-5.6974096E-002, 2.2588219E+002, 0.0000000E+000, 7.8572132E+002, 7.9045501E+002, 3.4279294E+001, 1.9006922E-002, 0.0000000E+000, 3.3189964E+003,-3.0240182E+000,-3.0208633E+000,-2.9748525E+000,-2.9537012E+000,-3.0162811E+000,-2.9878211E+000
 3.4353481E+001, 8.5124752E+002,-2.0452761E+002, 1.2280940E+000,-8.0606338E+001,-5.7093965E-002, 2.2691103E+002, 0.0000000E+000, 7.8920390E+002, 7.9419561E+002, 3.4279294E+001, 1.9056835E-002, 0.0000000E+000, 3.3347217E+003,-3.0238975E+000,-3.0209420E+000,-2.9748971E+000,-2.9537764E+000,-3.0163674E+000,-2.9878850E+000
 3.4440201E+001, 8.5593045E+002,-2.0410129E+002, 1.2292330E+000,-8.1194750E+001,-5.7198261E-002, 2.2832942E+002, 0.0000000E+000, 7.9302433E+002, 8.0013586E+002, 3.4279294E+001, 1.9096765E-002, 0.0000000E+000, 3.3505213E+003,-3.0237745E+000,-3.0210405E+000,-2.9749315E+000,-2.9538175E+000,-3.0164431E+000,-2.9879577E+000
 3.4526920E+001, 8.6164276E+002,-2.0536812E+002, 1.2304726E+000,-8.1791258E+001,-5.7347507E-002, 2.2993981E+002, 0.0000000E+000, 7.9933301E+002, 8.0559632E+002, 3.4279294E+001, 1.9146679E-002, 0.0000000E+000, 3.3664428E+003,-3.0236643E+000,-3.0211591E+000,-2.9749537E+000,-2.9538359E+000,-3.0165137E+000,-2.9880423E+000
 3.4613640E+001, 8.6775599E+002,-2.0905540E+002, 1.2311657E+000,-8.2401637E+001,-5.7516914E-002, 2.3102641E+002, 0.0000000E+000, 8.0468901E+002, 8.0849901E+002, 3.4279294E+001, 1.9196592E-002, 0.0000000E+000, 3.3824673E+003,-3.0235821E+000,-3.0213045E+000,-2.9749645E+000,-2.9538454E+000,-3.0165886E+000,-2.9881443E+000
 3.4700356E+001, 8.7466443E+002,-2.1859532E+002, 1.2320583E+000,-8.3021524E+001,-5.7712570E-002, 2.3075690E+002, 0.0000000E+000, 8.0721446E+002, 8.0497884E+002, 3.4279294E+001, 1.9246505E-002, 0.0000000E+000, 3.3985405E+003,-3.0235373E+000,-3.0214972E+000,-2.9749662E+000,-2.9538708E+000,-3.0166738E+000,-2.9882679E+000
 3.4787075E+001, 8.8150888E+002,-2.1822245E+002, 1.2336681E+000,-8.3634567E+001,-5.7941003E-002, 2.3143101E+002, 0.0000000E+000, 8.0271402E+002, 8.1225861E+002, 3.4279294E+001, 1.9296418E-002, 0.0000000E+000, 3.4145275E+003,-3.0235315E+000,-3.0217582E+000,-2.9749609E+000,-2.9539504E+000,-3.0167700E+000,-2.9884140E+000
 3.4873795E+001, 8.8774845E+002,-2.1991511E+002, 1.2351361E+000,-8.4259773E+001,-5.8165760E-002, 2.3350966E+002, 0.0000000E+000, 8.1190529E+002, 8.1826019E+002, 3.4279294E+001, 1.9336348E-002, 0.0000000E+000, 3.4306943E+003,-3.0235620E+000,-3.0220560E+000,-2.9749527E+000,-2.9540659E+000,-3.0168897E+000,-2.9885867E+000
 3.4960514E+001, 8.9360710E+002,-2.2181168E+002, 1.2361459E+000,-8.4875171E+001,-5.8422886E-002, 2.3497761E+002, 0.0000000E+000, 8.1736649E+002, 8.2307558E+002, 3.4279294E+001, 1.9386262E-002, 0.0000000E+000, 3.4469702E+003,-3.0236326E+000,-3.0223301E+000,-2.9749503E+000,-2.9541577E+000,-3.0170624E+000,-2.9887929E+000
 3.5047234E+001, 8.9978652E+002,-2.2438971E+002, 1.2370538E+000,-8.5468939E+001,-5.8652060E-002, 2.3626667E+002, 0.0000000E+000, 8.2203266E+002, 8.2737294E+002, 3.4279294E+001, 1.9436175E-002, 0.0000000E+000, 3.4633402E+003,-3.0237374E+000,-3.0226073E+000,-2.9749564E+000,-2.9542410E+000,-3.0172941E+000,-2.9890237E+000
 3.5133953E+001, 9.0584352E+002,-2.2681599E+002, 1.2376954E+000,-8.6044584E+001,-5.8831754E-002, 2.3748432E+002, 0.0000000E+000, 8.2621377E+002, 8.3164613E+002, 3.4279294E+001, 1.9486088E-002, 0.0000000E+000, 3.4797945E+003,-3.0238648E+000,-3.0229163E+000,-2.9749712E+000,-2.9543315E+000,-3.0175839E+000,-2.9892660E+000
 3.5220673E+001, 9.1142292E+002,-2.2542889E+002, 1.2382356E+000,-8.6603632E+001,-5.8961327E-002, 2.3939184E+002, 0.0000000E+000, 8.3047597E+002, 8.3996151E+002, 3.4279294E+001, 1.9536001E-002, 0.0000000E+000, 3.4963351E+003,-3.0240007E+000,-3.0232352E+000,-2.9749939E+000,-2.9544316E+000,-3.0179279E+000,-2.9895066E+000
 3.5307392E+001, 9.1804386E+002,-2.2821576E+002, 1.2380696E+000,-8.7151549E+001,-5.9048978E-002, 2.4135305E+002, 0.0000000E+000, 8.3940052E+002, 8.4520862E+002, 3.4279294E+001, 1.9585914E-002, 0.0000000E+000, 3.5130541E+003,-3.0241325E+000,-3.0235310E+000,-2.9750222E+000,-2.9545292E+000,-3.0183220E+000,-2.9897353E+000
 3.5394112E+001, 9.2146249E+002,-2.3035696E+002, 1.2373066E+000,-8.7676352E+001,-5.9074962E-002, 2.4219425E+002, 0.0000000E+000, 8.4397542E+002, 8.4680166E+002, 3.4279294E+001, 1.9625845E-002, 0.0000000E+000, 3.5298660E+003,-3.0242477E+000,-3.0237764E+000,-2.9750527E+000,-2.9546072E+000,-3.0187564E+000,-2.9899440E+000
 3.5480831E+001, 9.2337077E+002,-2.2912509E+002, 1.2365815E+000,-8.8175354E+001,-5.9110307E-002, 2.4290718E+002, 0.0000000E+000, 8.4502671E+002, 8.5015498E+002, 3.4279294E+001, 1.9675758E-002, 0.0000000E+000, 3.5467021E+003,-3.0243295E+000,-3.0239751E+000,-2.9750800E+000,-2.9546726E+000,-3.0192056E+000,-2.9901250E+000
 3.5567551E+001, 9.2361750E+002,-2.2938937E+002, 1.2359978E+000,-8.8657793E+001,-5.9146647E-002, 2.4333410E+002, 0.0000000E+000, 8.4868681E+002, 8.5008130E+002, 3.4279294E+001, 1.9725671E-002, 0.0000000E+000, 3.5636120E+003,-3.0243644E+000,-3.0241271E+000,-2.9750998E+000,-2.9547185E+000,-3.0196457E+000,-2.9902742E+000
 3.5654270E+001, 9.2240927E+002,-2.2530700E+002, 1.2355477E+000,-8.9130396E+001,-5.9196090E-002, 2.4369182E+002, 0.0000000E+000, 8.4794729E+002, 8.5284005E+002, 3.4279294E+001, 1.9775584E-002, 0.0000000E+000, 3.5805079E+003,-3.0243476E+000,-3.0242115E+000,-2.9751116E+000,-2.9547255E+000,-3.0200574E+000,-2.9903917E+000
 3.5740990E+001, 9.2035069E+002,-2.2482766E+002, 1.2353765E+000,-8.9636561E+001,-5.9264626E-002, 2.4372727E+002, 0.0000000E+000, 8.5123170E+002, 8.5078985E+002, 3.4279294E+001, 1.9825497E-002, 0.0000000E+000, 3.5974669E+003,-3.0242815E+000,-3.0242190E+000,-2.9751179E+000,-2.9546697E+000,-3.0204242E+000,-2.9904818E+000
 3.5827709E+001, 9.1806950E+002,-2.2668399E+002, 1.2355013E+000,-9.0157494E+001,-5.9320209E-002, 2.4237133E+002, 0.0000000E+000, 8.4827823E+002, 8.4477552E+002, 3.4279294E+001, 1.9865428E-002, 0.0000000E+000, 3.6143678E+003,-3.0241796E+000,-3.0241699E+000,-2.9751214E+000,-2.9545477E+000,-3.0207344E+000,-2.9905497E+000
 3.5914429E+001, 9.1620958E+002,-2.2874829E+002, 1.2360032E+000,-9.0671088E+001,-5.9413105E-002, 2.4054070E+002, 0.0000000E+000, 8.4174055E+002, 8.3850749E+002, 3.4279294E+001, 1.9915341E-002, 0.0000000E+000, 3.6311390E+003,-3.0240578E+000,-3.0240873E+000,-2.9751232E+000,-2.9544110E+000,-3.0209683E+000,-2.9905943E+000
 3.6001148E+001, 9.1459937E+002,-2.2887545E+002, 1.2369726E+000,-9.1188380E+001,-5.9513858E-002, 2.3917950E+002, 0.0000000E+000, 8.3551843E+002, 8.3489250E+002, 3.4279294E+001, 1.9965254E-002, 0.0000000E+000, 3.6477867E+003,-3.0239425E+000,-3.0239813E+000,-2.9751271E+000,-2.9542870E+000,-3.0211211E+000,-2.9906207E+000
 3.6087864E+001, 9.1351389E+002,-2.3162272E+002, 1.2375792E+000,-9.1704278E+001,-5.9619077E-002, 2.3785442E+002, 0.0000000E+000, 8.3232535E+002, 8.2921928E+002, 3.4279294E+001, 2.0015167E-002, 0.0000000E+000, 3.6643699E+003,-3.0238693E+000,-3.0238651E+000,-2.9751372E+000,-2.9541923E+000,-3.0212033E+000,-2.9906366E+000
 3.6174583E+001, 9.1386728E+002,-2.3243949E+002, 1.2387247E+000,-9.2202181E+001,-5.9728641E-002, 2.3682226E+002, 0.0000000E+000, 8.2627500E+002, 8.2722687E+002, 3.4279294E+001, 2.0065080E-002, 0.0000000E+000, 3.6808346E+003,-3.0238739E+000,-3.0237562E+000,-2.9751554E+000,-2.9541578E+000,-3.0212291E+000,-2.9906462E+000
 3.6261303E+001, 9.1424993E+002,-2.3301727E+002, 1.2392049E+000,-9.2690529E+001,-5.9840714E-002, 2.3651584E+002, 0.0000000E+000, 8.2493955E+002, 8.2623734E+002, 3.4279294E+001, 2.0114993E-002, 0.0000000E+000, 3.6972732E+003,-3.0239836E+000,-3.0236819E+000,-2.9751817E+000,-2.9542179E+000,-3.0212114E+000,-2.9906495E+000
 3.6348022E+001, 9.1478174E+002,-2.3456226E+002, 1.2394784E+000,-9.3172760E+001,-5.9939781E-002, 2.3609401E+002, 0.0000000E+000, 8.2400198E+002, 8.2432027E+002, 3.4279294E+001, 2.0154924E-002, 0.0000000E+000, 3.7136937E+003,-3.0242169E+000,-3.0236564E+000,-2.9752153E+000,-2.9543935E+000,-3.0211677E+000,-2.9906462E+000
 3.6434742E+001, 9.1515498E+002,-2.2861499E+002, 1.2400329E+000,-9.3646898E+001,-6.0137793E-002, 2.3693953E+002, 0.0000000E+000, 8.2194162E+002, 8.3101251E+002, 3.4279294E+001, 2.0204837E-002, 0.0000000E+000, 3.7300737E+003,-3.0245740E+000,-3.0237126E+000,-2.9752540E+000,-2.9547105E+000,-3.0211086E+000,-2.9906350E+000
 3.6521461E+001, 9.1622507E+002,-2.2515193E+002, 1.2408756E+000,-9.4148525E+001,-6.0509149E-002, 2.3883564E+002, 0.0000000E+000, 8.3007242E+002, 8.3694062E+002, 3.4279294E+001, 2.0254750E-002, 0.0000000E+000, 3.7466117E+003,-3.0250364E+000,-3.0238509E+000,-2.9752957E+000,-2.9551559E+000,-3.0210483E+000,-2.9906195E+000
 3.6608181E+001, 9.1725861E+002,-2.2868103E+002, 1.2412871E+000,-9.4673783E+001,-6.0990838E-002, 2.3898068E+002, 0.0000000E+000, 8.3560169E+002, 8.3406478E+002, 3.4279294E+001, 2.0304663E-002, 0.0000000E+000, 3.7632548E+003,-3.0255752E+000,-3.0240509E+000,-2.9753408E+000,-2.9556952E+000,-3.0210066E+000,-2.9906075E+000
 3.6694901E+001, 9.1863393E+002,-2.3203700E+002, 1.2419958E+000,-9.5200758E+001,-6.1378657E-002, 2.3784869E+002, 0.0000000E+000, 8.3138124E+002, 8.3042548E+002, 3.4279294E+001, 2.0354576E-002, 0.0000000E+000, 3.7798136E+003,-3.0261400E+000,-3.0243413E+000,-2.9753868E+000,-2.9563454E+000,-3.0209803E+000,-2.9905986E+000
 3.6781620E+001, 9.1980645E+002,-2.3279366E+002, 1.2428835E+000,-9.5733515E+001,-6.1603762E-002, 2.3732336E+002, 0.0000000E+000, 8.2789139E+002, 8.2978392E+002, 3.4279294E+001, 2.0394507E-002, 0.0000000E+000, 3.7963026E+003,-3.0266651E+000,-3.0247363E+000,-2.9754315E+000,-2.9571065E+000,-3.0209601E+000,-2.9905925E+000
 3.6868340E+001, 9.2169823E+002,-2.3002143E+002, 1.2438724E+000,-9.6284157E+001,-6.1768795E-002, 2.3804030E+002, 0.0000000E+000, 8.2768768E+002, 8.3461504E+002, 3.4279294E+001, 2.0444420E-002, 0.0000000E+000, 3.8127842E+003,-3.0270935E+000,-3.0251820E+000,-2.9754776E+000,-2.9579091E+000,-3.0209572E+000,-2.9905974E+000
 3.6955059E+001, 9.2343561E+002,-2.4523983E+002, 1.2433304E+000,-9.6857137E+001,-6.1878523E-002, 2.3605115E+002, 0.0000000E+000, 8.3337517E+002, 8.1857124E+002, 3.4279294E+001, 2.0494333E-002, 0.0000000E+000, 3.8293735E+003,-3.0273826E+000,-3.0256262E+000,-2.9755296E+000,-2.9586601E+000,-3.0209922E+000,-2.9906236E+000
 3.7041779E+001, 9.2536472E+002,-2.4057954E+002, 1.2447264E+000,-9.7390699E+001,-6.1978697E-002, 2.3442116E+002, 0.0000000E+000, 8.1381913E+002, 8.2299839E+002, 3.4279294E+001, 2.0544246E-002, 0.0000000E+000, 3.8455797E+003,-3.0274983E+000,-3.0260987E+000,-2.9755883E+000,-2.9593545E+000,-3.0210623E+000,-2.9906675E+000
 3.7128498E+001, 9.2610302E+002,-2.3948472E+002, 1.2456332E+000,-9.7954088E+001,-6.2100982E-002, 2.3579680E+002, 0.0000000E+000, 8.2218302E+002, 8.2564454E+002, 3.4279294E+001, 2.0594159E-002, 0.0000000E+000, 3.8619436E+003,-3.0274178E+000,-3.0265860E+000,-2.9756542E+000,-2.9599613E+000,-3.0211620E+000,-2.9907278E+000
 3.7215218E+001, 9.2549460E+002,-2.4175522E+002, 1.2463667E+000,-9.8523676E+001,-6.2247113E-002, 2.3535991E+002, 0.0000000E+000, 8.2395343E+002, 8.2175973E+002, 3.4279294E+001, 2.0644073E-002, 0.0000000E+000, 3.8783400E+003,-3.0271658E+000,-3.0269959E+000,-2.9757381E+000,-2.9603456E+000,-3.0213336E+000,-2.9908210E+000
 3.7301937E+001, 9.2335082E+002,-2.3961992E+002, 1.2477885E+000,-9.9070262E+001,-6.2362816E-002, 2.3459508E+002, 0.0000000E+000, 8.1921944E+002, 8.2044115E+002, 3.4279294E+001, 2.0684003E-002, 0.0000000E+000, 3.8946434E+003,-3.0267736E+000,-3.0273799E+000,-2.9758409E+000,-2.9605207E+000,-3.0215776E+000,-2.9909405E+000
 3.7388657E+001, 9.1832068E+002,-2.3686003E+002, 1.2492904E+000,-9.9603131E+001,-6.2480413E-002, 2.3396726E+002, 0.0000000E+000, 8.1849318E+002, 8.1701158E+002, 3.4279294E+001, 2.0733916E-002, 0.0000000E+000, 3.9109319E+003,-3.0262831E+000,-3.0277518E+000,-2.9759617E+000,-2.9605141E+000,-3.0218864E+000,-2.9910770E+000
