s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa,Pa,Pa,Pa,Pa,Pa,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS,ZONE_1,ZONE_2,ZONE_3,ZONE_4,ZONE_5,ZONE_6,ZONE_7
 1.2005536E+002, 1.8912064E+003,-6.3684600E+002, 1.3334968E+000,-4.5609031E+002,-1.1458285E-001, 3.1920890E+002, 0.0000000E+000, 1.1045229E+003, 1.1186979E+003, 3.4279294E+001, 3.9904553E-002, 0.0000000E+000, 1.8716200E+004,-2.9854483E+000,-3.0473869E+000,-2.9723507E+000,-2.9681770E+000,-3.0674987E+000,-2.9933472E+000
 1.2033152E+002, 1.8949120E+003,-6.1777611E+002, 1.3385497E+000,-4.5231044E+002,-1.1673868E-001, 3.3252411E+002, 0.0000000E+000, 1.1584787E+003, 1.1585713E+003, 3.4279294E+001, 4.0005378E-002, 0.0000000E+000, 1.8789870E+004,-2.9894450E+000,-3.0440353E+000,-2.9723340E+000,-2.9691264E+000,-3.0674390E+000,-2.9927314E+000
 1.2060768E+002, 1.8257901E+003,-6.0175044E+002, 1.3448251E+000,-4.5300432E+002,-1.1769832E-001, 3.1369155E+002, 0.0000000E+000, 1.1000970E+003, 1.0859540E+003, 3.4279294E+001, 4.0097717E-002, 0.0000000E+000, 1.8859898E+004,-2.9937318E+000,-3.0425811E+000,-2.9723403E+000,-2.9699038E+000,-3.0670549E+000,-2.9922260E+000
 1.2096669E+002, 1.8038075E+003,-5.9222408E+002, 1.3532877E+000,-4.5752848E+002,-1.1829609E-001, 3.0097903E+002, 0.0000000E+000, 1.0436453E+003, 1.0562690E+003, 3.4279294E+001, 4.0205414E-002, 0.0000000E+000, 1.8946021E+004,-2.9950040E+000,-3.0415313E+000,-2.9726162E+000,-2.9678846E+000,-3.0680336E+000,-2.9928086E+000
 1.2127047E+002, 1.8732749E+003,-6.4151938E+002, 1.3546789E+000,-4.6546435E+002,-1.1865676E-001, 3.0956008E+002, 0.0000000E+000, 1.0954020E+003, 1.0770873E+003, 3.4279294E+001, 4.0314839E-002, 0.0000000E+000, 1.9022093E+004,-2.9938066E+000,-3.0440405E+000,-2.9728554E+000,-2.9654040E+000,-3.0703630E+000,-2.9939793E+000
 1.2157425E+002, 1.8229681E+003,-6.3896596E+002, 1.3573345E+000,-4.7328941E+002,-1.1756301E-001, 2.8872274E+002, 0.0000000E+000, 1.0137122E+003, 1.0006752E+003, 3.4279294E+001, 4.0414665E-002, 0.0000000E+000, 1.9092825E+004,-2.9919881E+000,-3.0512939E+000,-2.9726460E+000,-2.9651722E+000,-3.0713295E+000,-2.9943618E+000
 1.2180208E+002, 1.7816317E+003,-6.1986763E+002, 1.3665859E+000,-4.7842969E+002,-1.1910919E-001, 2.7523337E+002, 0.0000000E+000, 9.6259664E+002, 9.5981520E+002, 3.4279294E+001, 4.0506173E-002, 0.0000000E+000, 1.9143181E+004,-2.9914269E+000,-3.0526875E+000,-2.9723196E+000,-2.9650349E+000,-3.0711300E+000,-2.9943903E+000
 1.2215388E+002, 1.7800153E+003,-6.4165117E+002, 1.3582704E+000,-4.8314572E+002,-1.1643556E-001, 2.6356566E+002, 0.0000000E+000, 9.3198393E+002, 9.2002588E+002, 3.4279294E+001, 4.0601541E-002, 0.0000000E+000, 1.9217943E+004,-2.9955669E+000,-3.0532336E+000,-2.9721026E+000,-2.9663343E+000,-3.0705179E+000,-2.9951425E+000
 1.2242045E+002, 1.8636911E+003,-6.7222431E+002, 1.3428946E+000,-4.8737920E+002,-1.1508463E-001, 2.7652501E+002, 0.0000000E+000, 9.5377634E+002, 9.8184039E+002, 3.4279294E+001, 4.0701666E-002, 0.0000000E+000, 1.9275975E+004,-3.0011211E+000,-3.0553353E+000,-2.9722540E+000,-2.9684561E+000,-3.0708233E+000,-2.9962123E+000
 1.2275364E+002, 1.9847459E+003,-7.0450437E+002, 1.3145558E+000,-4.8942528E+002,-1.1379921E-001, 3.1294852E+002, 0.0000000E+000, 1.0882637E+003, 1.1049655E+003, 3.4279294E+001, 4.0802989E-002, 0.0000000E+000, 1.9358813E+004,-3.0022441E+000,-3.0545994E+000,-2.9722338E+000,-2.9680487E+000,-3.0722986E+000,-2.9965913E+000
 1.2302020E+002, 2.0526468E+003,-7.3039273E+002, 1.3136630E+000,-4.9044923E+002,-1.1274770E-001, 3.3436378E+002, 0.0000000E+000, 1.1724973E+003, 1.1673696E+003, 3.4279294E+001, 4.0901318E-002, 0.0000000E+000, 1.9430398E+004,-2.9978284E+000,-3.0564743E+000,-2.9721030E+000,-2.9667056E+000,-3.0730496E+000,-2.9961102E+000
 1.2335339E+002, 2.0318984E+003,-7.1668629E+002, 1.3368918E+000,-4.8958573E+002,-1.1304392E-001, 3.2938474E+002, 0.0000000E+000, 1.1503318E+003, 1.1562350E+003, 3.4279294E+001, 4.1002642E-002, 0.0000000E+000, 1.9518052E+004,-2.9929936E+000,-3.0554587E+000,-2.9719723E+000,-2.9662636E+000,-3.0723255E+000,-2.9955820E+000
 1.2361995E+002, 1.9756882E+003,-6.8995274E+002, 1.3295402E+000,-4.8919461E+002,-1.1792492E-001, 3.2007220E+002, 0.0000000E+000, 1.1187407E+003, 1.1178246E+003, 3.4279294E+001, 4.1100971E-002, 0.0000000E+000, 1.9586397E+004,-2.9919205E+000,-3.0506125E+000,-2.9720510E+000,-2.9661817E+000,-3.0710784E+000,-2.9956100E+000
 1.2393141E+002, 1.9956135E+003,-6.8794579E+002, 1.3460747E+000,-4.9135035E+002,-1.1997137E-001, 3.2993463E+002, 0.0000000E+000, 1.1611829E+003, 1.1474780E+003, 3.4279294E+001, 4.1196021E-002, 0.0000000E+000, 1.9669161E+004,-2.9926118E+000,-3.0491367E+000,-2.9723330E+000,-2.9631406E+000,-3.0711453E+000,-2.9961201E+000
 1.2424814E+002, 1.9273928E+003,-6.4159151E+002, 1.3529498E+000,-4.9476162E+002,-1.1797154E-001, 3.1823331E+002, 0.0000000E+000, 1.0960370E+003, 1.1105079E+003, 3.4279294E+001, 4.1301455E-002, 0.0000000E+000, 1.9749398E+004,-2.9932106E+000,-3.0513971E+000,-2.9722593E+000,-2.9636635E+000,-3.0716781E+000,-2.9959643E+000
 1.2453319E+002, 1.9136494E+003,-6.3494389E+002, 1.3387650E+000,-4.9439377E+002,-1.1826560E-001, 3.2126433E+002, 0.0000000E+000, 1.1078182E+003, 1.1067966E+003, 3.4279294E+001, 4.1398693E-002, 0.0000000E+000, 1.9822910E+004,-2.9928509E+000,-3.0515628E+000,-2.9719431E+000,-2.9644154E+000,-3.0713263E+000,-2.9955267E+000
 1.2482351E+002, 1.9053935E+003,-6.2801615E+002, 1.3439340E+000,-4.9227536E+002,-1.2163614E-001, 3.1913851E+002, 0.0000000E+000, 1.0994862E+003, 1.1054628E+003, 3.4279294E+001, 4.1497780E-002, 0.0000000E+000, 1.9897059E+004,-2.9943604E+000,-3.0505776E+000,-2.9717782E+000,-2.9675944E+000,-3.0703992E+000,-2.9955492E+000
 1.2514984E+002, 1.8915429E+003,-6.1988474E+002, 1.3370329E+000,-4.9166867E+002,-1.2208536E-001, 3.1487442E+002, 0.0000000E+000, 1.0962257E+003, 1.0960789E+003, 3.4279294E+001, 4.1601639E-002, 0.0000000E+000, 1.9979582E+004,-2.9973192E+000,-3.0478947E+000,-2.9719186E+000,-2.9719125E+000,-3.0697182E+000,-2.9960382E+000
 1.2543088E+002, 1.8868252E+003,-6.4376567E+002, 1.3319747E+000,-4.9397597E+002,-1.2228092E-001, 3.0240227E+002, 0.0000000E+000, 1.0593594E+003, 1.0526955E+003, 3.4279294E+001, 4.1702424E-002, 0.0000000E+000, 2.0048024E+004,-2.9966770E+000,-3.0450264E+000,-2.9721883E+000,-2.9747420E+000,-3.0698873E+000,-2.9966846E+000
 1.2571191E+002, 1.9422338E+003,-6.6100862E+002, 1.3287072E+000,-4.9863656E+002,-1.2187219E-001, 3.0869893E+002, 0.0000000E+000, 1.0706575E+003, 1.0924944E+003, 3.4279294E+001, 4.1794763E-002, 0.0000000E+000, 2.0116792E+004,-2.9931483E+000,-3.0446212E+000,-2.9725360E+000,-2.9717758E+000,-3.0712612E+000,-2.9973470E+000
 1.2601426E+002, 2.0000698E+003,-7.1256096E+002, 1.3368290E+000,-5.0523754E+002,-1.2053897E-001, 3.1362760E+002, 0.0000000E+000, 1.1120580E+003, 1.0971152E+003, 3.4279294E+001, 4.1887103E-002, 0.0000000E+000, 2.0193390E+004,-2.9913970E+000,-3.0486708E+000,-2.9727273E+000,-2.9689970E+000,-3.0730565E+000,-2.9974906E+000
 1.2633177E+002, 1.9355877E+003,-7.3846634E+002, 1.3499384E+000,-5.1231673E+002,-1.2144850E-001, 2.7464725E+002, 0.0000000E+000, 9.7759350E+002, 9.6068038E+002, 3.4279294E+001, 4.1995491E-002, 0.0000000E+000, 2.0264019E+004,-2.9917343E+000,-3.0520793E+000,-2.9725626E+000,-2.9684579E+000,-3.0727848E+000,-2.9971961E+000
 1.2662669E+002, 1.9186388E+003,-7.4554368E+002, 1.3428898E+000,-5.1497804E+002,-1.2218518E-001, 2.5975343E+002, 0.0000000E+000, 9.1496840E+002, 9.1909125E+002, 3.4279294E+001, 4.2096738E-002, 0.0000000E+000, 2.0325321E+004,-2.9904968E+000,-3.0497199E+000,-2.9724294E+000,-2.9672718E+000,-3.0715020E+000,-2.9972185E+000
 1.2693340E+002, 1.9363731E+003,-7.1454787E+002, 1.3443936E+000,-5.1580059E+002,-1.2325238E-001, 2.7926767E+002, 0.0000000E+000, 9.7847503E+002, 9.8651341E+002, 3.4279294E+001, 4.2197716E-002, 0.0000000E+000, 2.0393695E+004,-2.9898187E+000,-3.0525277E+000,-2.9723403E+000,-2.9677325E+000,-3.0701295E+000,-2.9973029E+000
 1.2720591E+002, 1.8737985E+003,-6.7787072E+002, 1.3361674E+000,-5.1610893E+002,-1.2431569E-001, 2.7539279E+002, 0.0000000E+000, 9.6387669E+002, 9.5642354E+002, 3.4279294E+001, 4.2292588E-002, 0.0000000E+000, 2.0454066E+004,-2.9912132E+000,-3.0557301E+000,-2.9722437E+000,-2.9693547E+000,-3.0691071E+000,-2.9969851E+000
 1.2756276E+002, 1.8134145E+003,-6.5233133E+002, 1.3365906E+000,-5.1617765E+002,-1.2442474E-001, 2.6486254E+002, 0.0000000E+000, 9.2240930E+002, 9.1098020E+002, 3.4279294E+001, 4.2400210E-002, 0.0000000E+000, 2.0530303E+004,-2.9923861E+000,-3.0522643E+000,-2.9721076E+000,-2.9677013E+000,-3.0681778E+000,-2.9959587E+000
 1.2784824E+002, 1.7874991E+003,-6.2474206E+002, 1.3374078E+000,-5.1813645E+002,-1.2381322E-001, 2.6108498E+002, 0.0000000E+000, 9.0011494E+002, 9.0691911E+002, 3.4279294E+001, 4.2506026E-002, 0.0000000E+000, 2.0589688E+004,-2.9914675E+000,-3.0467912E+000,-2.9722799E+000,-2.9642748E+000,-3.0680870E+000,-2.9956642E+000
 1.2813371E+002, 1.8586552E+003,-6.4730487E+002, 1.3287179E+000,-5.2157099E+002,-1.2143301E-001, 2.7546646E+002, 0.0000000E+000, 9.4463935E+002, 9.6645304E+002, 3.4279294E+001, 4.2600861E-002, 0.0000000E+000, 2.0651793E+004,-2.9907644E+000,-3.0438299E+000,-2.9725411E+000,-2.9621042E+000,-3.0683712E+000,-2.9957961E+000
 1.2841179E+002, 1.9864231E+003,-7.0644711E+002, 1.3150735E+000,-5.2459000E+002,-1.2107558E-001, 3.0292474E+002, 0.0000000E+000, 1.0474844E+003, 1.0595048E+003, 3.4279294E+001, 4.2694898E-002, 0.0000000E+000, 2.0718738E+004,-2.9905503E+000,-3.0456156E+000,-2.9725111E+000,-2.9604758E+000,-3.0684539E+000,-2.9953445E+000
 1.2872433E+002, 2.0682947E+003,-7.3534751E+002, 1.3195551E+000,-5.2588561E+002,-1.2323289E-001, 3.2501299E+002, 0.0000000E+000, 1.1294101E+003, 1.1332709E+003, 3.4279294E+001, 4.2794593E-002, 0.0000000E+000, 2.0800004E+004,-2.9897525E+000,-3.0492876E+000,-2.9722550E+000,-2.9596568E+000,-3.0681966E+000,-2.9945695E+000
 1.2900778E+002, 1.9969406E+003,-7.2653952E+002, 1.3185725E+000,-5.2541957E+002,-1.2199171E-001, 3.0245348E+002, 0.0000000E+000, 1.0595728E+003, 1.0486316E+003, 3.4279294E+001, 4.2889359E-002, 0.0000000E+000, 2.0869214E+004,-2.9902436E+000,-3.0491318E+000,-2.9723730E+000,-2.9626061E+000,-3.0682138E+000,-2.9947842E+000
 1.2930257E+002, 1.9835777E+003,-7.0430303E+002, 1.3151536E+000,-5.2562377E+002,-1.1968562E-001, 3.0117763E+002, 0.0000000E+000, 1.0505507E+003, 1.0560240E+003, 3.4279294E+001, 4.2986344E-002, 0.0000000E+000, 2.0940166E+004,-2.9933097E+000,-3.0481165E+000,-2.9726215E+000,-2.9630124E+000,-3.0690693E+000,-2.9952892E+000
 1.2961436E+002, 1.9834871E+003,-7.2078392E+002, 1.3240407E+000,-5.2724840E+002,-1.2314950E-001, 2.9608017E+002, 0.0000000E+000, 1.0335358E+003, 1.0327358E+003, 3.4279294E+001, 4.3085018E-002, 0.0000000E+000, 2.1014164E+004,-2.9968679E+000,-3.0490527E+000,-2.9726601E+000,-2.9636892E+000,-3.0702976E+000,-2.9950041E+000
 1.2992616E+002, 1.9606649E+003,-6.9847766E+002, 1.3275769E+000,-5.2891117E+002,-1.2399011E-001, 2.9717795E+002, 0.0000000E+000, 1.0344981E+003, 1.0316576E+003, 3.4279294E+001, 4.3194827E-002, 0.0000000E+000, 2.1088531E+004,-2.9982215E+000,-3.0492739E+000,-2.9729857E+000,-2.9633580E+000,-3.0721135E+000,-2.9951335E+000
 1.3023796E+002, 1.9324875E+003,-7.0414276E+002, 1.3257754E+000,-5.3083162E+002,-1.2465670E-001, 2.8325638E+002, 0.0000000E+000, 9.8808461E+002, 9.8197066E+002, 3.4279294E+001, 4.3294653E-002, 0.0000000E+000, 2.1159662E+004,-2.9973402E+000,-3.0473024E+000,-2.9734401E+000,-2.9638809E+000,-3.0733766E+000,-2.9955439E+000
 1.3054976E+002, 1.9562368E+003,-7.0973447E+002, 1.3278908E+000,-5.3498948E+002,-1.2447572E-001, 2.8437760E+002, 0.0000000E+000, 9.8232131E+002, 9.9709391E+002, 3.4279294E+001, 4.3400469E-002, 0.0000000E+000, 2.1230135E+004,-2.9954313E+000,-3.0441086E+000,-2.9735373E+000,-2.9624581E+000,-3.0736366E+000,-2.9955795E+000
 1.3086780E+002, 2.0097853E+003,-7.1590524E+002, 1.3165751E+000,-5.4227225E+002,-1.2338134E-001, 3.0001686E+002, 0.0000000E+000, 1.0514087E+003, 1.0528179E+003, 3.4279294E+001, 4.3505071E-002, 0.0000000E+000, 2.1306579E+004,-2.9942681E+000,-3.0439031E+000,-2.9732524E+000,-2.9626856E+000,-3.0736622E+000,-2.9954398E+000
 1.3114218E+002, 2.0627217E+003,-7.3549772E+002, 1.3139417E+000,-5.4990393E+002,-1.2218028E-001, 3.0826018E+002, 0.0000000E+000, 1.0760775E+003, 1.0867720E+003, 3.4279294E+001, 4.3604115E-002, 0.0000000E+000, 2.1373939E+004,-2.9937797E+000,-3.0464693E+000,-2.9728716E+000,-2.9625343E+000,-3.0736915E+000,-2.9954820E+000
 1.3141655E+002, 2.0679952E+003,-7.5803253E+002, 1.3109883E+000,-5.5442866E+002,-1.2188994E-001, 3.0489827E+002, 0.0000000E+000, 1.0763160E+003, 1.0616214E+003, 3.4279294E+001, 4.3696454E-002, 0.0000000E+000, 2.1441526E+004,-2.9940926E+000,-3.0495207E+000,-2.9725245E+000,-2.9628797E+000,-3.0740153E+000,-2.9958872E+000
 1.3175954E+002, 2.0080275E+003,-7.3791662E+002, 1.3175835E+000,-5.5599818E+002,-1.2406145E-001, 2.8892403E+002, 0.0000000E+000, 1.0070864E+003, 1.0042303E+003, 3.4279294E+001, 4.3797778E-002, 0.0000000E+000, 2.1521118E+004,-2.9949129E+000,-3.0504366E+000,-2.9721273E+000,-2.9667791E+000,-3.0738491E+000,-2.9964784E+000
 1.3201289E+002, 2.0005755E+003,-7.2253037E+002, 1.3157652E+000,-5.5660625E+002,-1.2557562E-001, 2.9000866E+002, 0.0000000E+000, 1.0053980E+003, 1.0126377E+003, 3.4279294E+001, 4.3892782E-002, 0.0000000E+000, 2.1579823E+004,-2.9951618E+000,-3.0485890E+000,-2.9719161E+000,-2.9689125E+000,-3.0737934E+000,-2.9969083E+000
 1.3232082E+002, 2.0445600E+003,-7.3647885E+002, 1.3074717E+000,-5.5816630E+002,-1.2564928E-001, 2.9863220E+002, 0.0000000E+000, 1.0348689E+003, 1.0497289E+003, 3.4279294E+001, 4.3991441E-002, 0.0000000E+000, 2.1652954E+004,-2.9951773E+000,-3.0476956E+000,-2.9717794E+000,-2.9690051E+000,-3.0741089E+000,-2.9971235E+000
 1.3262874E+002, 2.1180071E+003,-7.5042194E+002, 1.3135511E+000,-5.6046470E+002,-1.2695072E-001, 3.2301857E+002, 0.0000000E+000, 1.1288927E+003, 1.1313256E+003, 3.4279294E+001, 4.4093263E-002, 0.0000000E+000, 2.1732508E+004,-2.9967048E+000,-3.0475454E+000,-2.9718830E+000,-2.9680974E+000,-3.0755710E+000,-2.9974464E+000
 1.3295515E+002, 2.0669104E+003,-7.4723947E+002, 1.3087116E+000,-5.6343543E+002,-1.2881160E-001, 3.0597070E+002, 0.0000000E+000, 1.0829794E+003, 1.0633861E+003, 3.4279294E+001, 4.4198363E-002, 0.0000000E+000, 2.1813353E+004,-2.9983844E+000,-3.0496257E+000,-2.9719772E+000,-2.9671205E+000,-3.0762011E+000,-2.9971998E+000
 1.3322614E+002, 2.0317121E+003,-7.2663653E+002, 1.3091952E+000,-5.6560848E+002,-1.2779290E-001, 2.9729183E+002, 0.0000000E+000, 1.0278928E+003, 1.0379403E+003, 3.4279294E+001, 4.4297907E-002, 0.0000000E+000, 2.1877498E+004,-2.9978157E+000,-3.0506823E+000,-2.9720486E+000,-2.9644500E+000,-3.0755475E+000,-2.9968523E+000
 1.3356485E+002, 1.9751885E+003,-7.0548229E+002, 1.3090504E+000,-5.6612837E+002,-1.2760614E-001, 2.8654456E+002, 0.0000000E+000, 9.9896214E+002, 9.9130381E+002, 3.4279294E+001, 4.4398732E-002, 0.0000000E+000, 2.1955760E+004,-2.9961737E+000,-3.0527341E+000,-2.9720073E+000,-2.9645197E+000,-3.0732526E+000,-2.9960324E+000
 1.3383583E+002, 1.9708627E+003,-7.1178280E+002, 1.3129951E+000,-5.6520131E+002,-1.2797756E-001, 2.7964509E+002, 0.0000000E+000, 9.7245814E+002, 9.7470869E+002, 3.4279294E+001, 4.4500055E-002, 0.0000000E+000, 2.2016508E+004,-2.9963763E+000,-3.0517744E+000,-2.9720535E+000,-2.9680510E+000,-3.0716115E+000,-2.9957568E+000
 1.3410681E+002, 2.0158954E+003,-7.1602199E+002, 1.3150360E+000,-5.6584550E+002,-1.2912881E-001, 2.9126468E+002, 0.0000000E+000, 1.0109621E+003, 1.0264785E+003, 3.4279294E+001, 4.4589899E-002, 0.0000000E+000, 2.2079285E+004,-2.9992651E+000,-3.0502971E+000,-2.9723181E+000,-2.9703182E+000,-3.0719439E+000,-2.9958607E+000
 1.3444553E+002, 2.0678795E+003,-7.6861798E+002, 1.3054381E+000,-5.6943730E+002,-1.2974448E-001, 2.9099579E+002, 0.0000000E+000, 1.0270697E+003, 1.0219957E+003, 3.4279294E+001, 4.4692221E-002, 0.0000000E+000, 2.2158576E+004,-3.0037125E+000,-3.0500997E+000,-2.9727414E+000,-2.9723598E+000,-3.0742326E+000,-2.9958780E+000
 1.3475531E+002, 2.0869607E+003,-7.7985432E+002, 1.3030218E+000,-5.7594074E+002,-1.2597133E-001, 2.8872454E+002, 0.0000000E+000, 1.0151161E+003, 1.0210672E+003, 3.4279294E+001, 4.4801097E-002, 0.0000000E+000, 2.2230040E+004,-3.0041321E+000,-3.0511403E+000,-2.9732107E+000,-2.9710400E+000,-3.0765738E+000,-2.9961425E+000
 1.3505785E+002, 2.0810184E+003,-7.8076362E+002, 1.3119434E+000,-5.8160852E+002,-1.3108175E-001, 2.8763514E+002, 0.0000000E+000, 1.0122169E+003, 1.0074622E+003, 3.4279294E+001, 4.4901856E-002, 0.0000000E+000, 2.2299895E+004,-3.0024280E+000,-3.0522867E+000,-2.9734910E+000,-2.9688612E+000,-3.0775363E+000,-2.9963116E+000
 1.3536038E+002, 2.0412913E+003,-7.8043165E+002, 1.3110083E+000,-5.8454364E+002,-1.3078937E-001, 2.7396963E+002, 0.0000000E+000, 9.5811987E+002, 9.5146591E+002, 3.4279294E+001, 4.5001682E-002, 0.0000000E+000, 2.2366607E+004,-3.0006005E+000,-3.0525908E+000,-2.9734978E+000,-2.9688507E+000,-3.0769935E+000,-2.9962338E+000
 1.3562057E+002, 2.0130972E+003,-7.4996381E+002, 1.3090677E+000,-5.8595262E+002,-1.2918476E-001, 2.7273690E+002, 0.0000000E+000, 9.5845831E+002, 9.5109757E+002, 3.4279294E+001, 4.5094776E-002, 0.0000000E+000, 2.2423724E+004,-2.9992477E+000,-3.0523205E+000,-2.9735117E+000,-2.9676579E+000,-3.0767557E+000,-2.9965214E+000
 1.3595337E+002, 2.0507383E+003,-7.7432705E+002, 1.3104050E+000,-5.8709161E+002,-1.2954390E-001, 2.7288487E+002, 0.0000000E+000, 9.4787643E+002, 9.6338538E+002, 3.4279294E+001, 4.5195345E-002, 0.0000000E+000, 2.2495759E+004,-2.9995947E+000,-3.0526838E+000,-2.9735965E+000,-2.9666536E+000,-3.0775061E+000,-2.9972903E+000
 1.3621959E+002, 2.1240120E+003,-8.1906319E+002, 1.3042100E+000,-5.8761845E+002,-1.3074068E-001, 2.8707717E+002, 0.0000000E+000, 1.0103470E+003, 1.0055810E+003, 3.4279294E+001, 4.5293674E-002, 0.0000000E+000, 2.2557126E+004,-3.0015056E+000,-3.0524855E+000,-2.9735777E+000,-2.9662441E+000,-3.0789252E+000,-2.9979498E+000
 1.3655238E+002, 2.0945024E+003,-7.8689041E+002, 1.2962396E+000,-5.8724271E+002,-1.3177932E-001, 2.8740858E+002, 0.0000000E+000, 9.9883891E+002, 1.0089423E+003, 3.4279294E+001, 4.5394998E-002, 0.0000000E+000, 2.2633333E+004,-3.0021926E+000,-3.0552097E+000,-2.9732348E+000,-2.9671654E+000,-3.0798491E+000,-2.9981920E+000
 1.3681862E+002, 2.1241975E+003,-7.5560024E+002, 1.2898271E+000,-5.8511345E+002,-1.3189631E-001, 3.1313755E+002, 0.0000000E+000, 1.0836542E+003, 1.0977793E+003, 3.4279294E+001, 4.5493327E-002, 0.0000000E+000, 2.2699673E+004,-3.0009701E+000,-3.0560129E+000,-2.9729639E+000,-2.9667653E+000,-3.0798835E+000,-2.9981101E+000
 1.3715141E+002, 2.1151075E+003,-7.6367560E+002, 1.2893003E+000,-5.8306408E+002,-1.3186730E-001, 3.0992946E+002, 0.0000000E+000, 1.0812531E+003, 1.0794547E+003, 3.4279294E+001, 4.5592654E-002, 0.0000000E+000, 2.2782573E+004,-2.9995705E+000,-3.0519504E+000,-2.9728315E+000,-2.9701756E+000,-3.0784105E+000,-2.9979563E+000
 1.3741765E+002, 2.0976776E+003,-7.6276440E+002, 1.2925631E+000,-5.8409356E+002,-1.3115455E-001, 3.0060399E+002, 0.0000000E+000, 1.0556945E+003, 1.0525851E+003, 3.4279294E+001, 4.5692979E-002, 0.0000000E+000, 2.2846959E+004,-2.9985964E+000,-3.0488452E+000,-2.9728854E+000,-2.9712000E+000,-3.0766474E+000,-2.9981808E+000
 1.3775044E+002, 2.1214457E+003,-7.8054998E+002, 1.2889289E+000,-5.8869860E+002,-1.3113635E-001, 2.9844440E+002, 0.0000000E+000, 1.0486274E+003, 1.0517993E+003, 3.4279294E+001, 4.5792306E-002, 0.0000000E+000, 2.2926468E+004,-2.9958736E+000,-3.0477876E+000,-2.9725598E+000,-2.9714236E+000,-3.0741093E+000,-2.9973926E+000
 1.3801668E+002, 2.0832145E+003,-7.7322570E+002, 1.2855643E+000,-5.9409266E+002,-1.3080915E-001, 2.8774179E+002, 0.0000000E+000, 1.0238576E+003, 1.0047927E+003, 3.4279294E+001, 4.5892632E-002, 0.0000000E+000, 2.2988589E+004,-2.9923976E+000,-3.0513966E+000,-2.9721768E+000,-2.9707588E+000,-3.0725863E+000,-2.9963308E+000
 1.3834947E+002, 2.0646173E+003,-7.7518389E+002, 1.3056173E+000,-5.9912611E+002,-1.3114332E-001, 2.7652630E+002, 0.0000000E+000, 9.6263210E+002, 9.6800810E+002, 3.4279294E+001, 4.5991959E-002, 0.0000000E+000, 2.3062014E+004,-2.9895786E+000,-3.0543356E+000,-2.9723863E+000,-2.9690180E+000,-3.0732116E+000,-2.9966845E+000
 1.3861571E+002, 2.0349014E+003,-7.7920750E+002, 1.3109452E+000,-6.0136418E+002,-1.3323400E-001, 2.7029601E+002, 0.0000000E+000, 9.4484646E+002, 9.2580345E+002, 3.4279294E+001, 4.6092284E-002, 0.0000000E+000, 2.3120188E+004,-2.9919091E+000,-3.0539474E+000,-2.9729925E+000,-2.9697995E+000,-3.0754891E+000,-2.9981989E+000
 1.3892969E+002, 2.0431860E+003,-7.6179450E+002, 1.3044930E+000,-6.0229914E+002,-1.3366245E-001, 2.7305935E+002, 0.0000000E+000, 9.3825820E+002, 9.5332257E+002, 3.4279294E+001, 4.6187821E-002, 0.0000000E+000, 2.3188180E+004,-2.9977170E+000,-3.0513958E+000,-2.9733189E+000,-2.9723006E+000,-3.0775040E+000,-2.9992564E+000
 1.3921547E+002, 2.1239925E+003,-7.8209076E+002, 1.2987581E+000,-6.0461374E+002,-1.3535848E-001, 2.9812835E+002, 0.0000000E+000, 1.0268659E+003, 1.0365798E+003, 3.4279294E+001, 4.6289441E-002, 0.0000000E+000, 2.3255999E+004,-3.0008306E+000,-3.0527191E+000,-2.9731761E+000,-2.9707975E+000,-3.0785401E+000,-2.9991028E+000
 1.3950124E+002, 2.1435348E+003,-7.8369656E+002, 1.2908573E+000,-6.0576181E+002,-1.3575463E-001, 3.0748193E+002, 0.0000000E+000, 1.0601986E+003, 1.0627134E+003, 3.4279294E+001, 4.6379285E-002, 0.0000000E+000, 2.3326437E+004,-2.9992816E+000,-3.0518491E+000,-2.9730635E+000,-2.9712740E+000,-3.0789613E+000,-2.9991437E+000
 1.3984416E+002, 2.1840472E+003,-8.1477494E+002, 1.2856446E+000,-6.0666903E+002,-1.3428795E-001, 3.0701868E+002, 0.0000000E+000, 1.0667031E+003, 1.0707733E+003, 3.4279294E+001, 4.6487430E-002, 0.0000000E+000, 2.3410761E+004,-2.9944229E+000,-3.0485877E+000,-2.9730442E+000,-2.9712533E+000,-3.0788689E+000,-2.9997376E+000
 1.4013158E+002, 2.2208226E+003,-8.2192863E+002, 1.2701190E+000,-6.1020483E+002,-1.2878890E-001, 3.1181491E+002, 0.0000000E+000, 1.0897140E+003, 1.1016454E+003, 3.4279294E+001, 4.6588239E-002, 0.0000000E+000, 2.3482145E+004,-2.9919986E+000,-3.0489681E+000,-2.9727545E+000,-2.9705807E+000,-3.0782667E+000,-2.9994944E+000
